Freq.,V(n003)
2.55E+04,"(-5.96961271881054e+01dB,-1.64395226507378e+02°)"
2.56E+04,"(-5.97347228732734e+01dB,-1.64429446695880e+02°)"
2.56E+04,"(-5.97733245597639e+01dB,-1.64463599030174e+02°)"
2.57E+04,"(-5.98119322238496e+01dB,-1.64497683598568e+02°)"
2.58E+04,"(-5.98505458418807e+01dB,-1.64531700489562e+02°)"
2.58E+04,"(-5.98891653902846e+01dB,-1.64565649791843e+02°)"
2.59E+04,"(-5.99277908455660e+01dB,-1.64599531594283e+02°)"
2.59E+04,"(-5.99664221843067e+01dB,-1.64633345985940e+02°)"
2.60E+04,"(-6.00050593831655e+01dB,-1.64667093056049e+02°)"
2.61E+04,"(-6.00437024188779e+01dB,-1.64700772894026e+02°)"
2.61E+04,"(-6.00823512682562e+01dB,-1.64734385589464e+02°)"
2.62E+04,"(-6.01210059081895e+01dB,-1.64767931232128e+02°)"
2.62E+04,"(-6.01596663156432e+01dB,-1.64801409911955e+02°)"
2.63E+04,"(-6.01983324676591e+01dB,-1.64834821719051e+02°)"
2.64E+04,"(-6.02370043413553e+01dB,-1.64868166743690e+02°)"
2.64E+04,"(-6.02756819139261e+01dB,-1.64901445076309e+02°)"
2.65E+04,"(-6.03143651626417e+01dB,-1.64934656807510e+02°)"
2.65E+04,"(-6.03530540648482e+01dB,-1.64967802028051e+02°)"
2.66E+04,"(-6.03917485979676e+01dB,-1.65000880828852e+02°)"
2.67E+04,"(-6.04304487394973e+01dB,-1.65033893300985e+02°)"
2.67E+04,"(-6.04691544670103e+01dB,-1.65066839535678e+02°)"
2.68E+04,"(-6.05078657581552e+01dB,-1.65099719624309e+02°)"
2.69E+04,"(-6.05465825906555e+01dB,-1.65132533658405e+02°)"
2.69E+04,"(-6.05853049423099e+01dB,-1.65165281729639e+02°)"
2.70E+04,"(-6.06240327909924e+01dB,-1.65197963929831e+02°)"
2.70E+04,"(-6.06627661146513e+01dB,-1.65230580350940e+02°)"
2.71E+04,"(-6.07015048913102e+01dB,-1.65263131085068e+02°)"
2.72E+04,"(-6.07402490990667e+01dB,-1.65295616224452e+02°)"
2.72E+04,"(-6.07789987160934e+01dB,-1.65328035861469e+02°)"
2.73E+04,"(-6.08177537206369e+01dB,-1.65360390088627e+02°)"
2.74E+04,"(-6.08565140910180e+01dB,-1.65392678998565e+02°)"
2.74E+04,"(-6.08952798056315e+01dB,-1.65424902684054e+02°)"
2.75E+04,"(-6.09340508429463e+01dB,-1.65457061237992e+02°)"
2.75E+04,"(-6.09728271815049e+01dB,-1.65489154753399e+02°)"
2.76E+04,"(-6.10116087999234e+01dB,-1.65521183323424e+02°)"
2.77E+04,"(-6.10503956768914e+01dB,-1.65553147041333e+02°)"
2.77E+04,"(-6.10891877911719e+01dB,-1.65585046000513e+02°)"
2.78E+04,"(-6.11279851216011e+01dB,-1.65616880294467e+02°)"
2.79E+04,"(-6.11667876470881e+01dB,-1.65648650016814e+02°)"
2.79E+04,"(-6.12055953466151e+01dB,-1.65680355261287e+02°)"
2.80E+04,"(-6.12444081992369e+01dB,-1.65711996121729e+02°)"
2.81E+04,"(-6.12832261840810e+01dB,-1.65743572692092e+02°)"
2.81E+04,"(-6.13220492803473e+01dB,-1.65775085066437e+02°)"
2.82E+04,"(-6.13608774673082e+01dB,-1.65806533338927e+02°)"
2.82E+04,"(-6.13997107243080e+01dB,-1.65837917603832e+02°)"
2.83E+04,"(-6.14385490307633e+01dB,-1.65869237955521e+02°)"
2.84E+04,"(-6.14773923661624e+01dB,-1.65900494488463e+02°)"
2.84E+04,"(-6.15162407100653e+01dB,-1.65931687297224e+02°)"
2.85E+04,"(-6.15550940421037e+01dB,-1.65962816476468e+02°)"
2.86E+04,"(-6.15939523419808e+01dB,-1.65993882120949e+02°)"
2.86E+04,"(-6.16328155894708e+01dB,-1.66024884325515e+02°)"
2.87E+04,"(-6.16716837644193e+01dB,-1.66055823185105e+02°)"
2.88E+04,"(-6.17105568467426e+01dB,-1.66086698794743e+02°)"
2.88E+04,"(-6.17494348164281e+01dB,-1.66117511249543e+02°)"
2.89E+04,"(-6.17883176535338e+01dB,-1.66148260644699e+02°)"
2.90E+04,"(-6.18272053381879e+01dB,-1.66178947075491e+02°)"
2.90E+04,"(-6.18660978505893e+01dB,-1.66209570637279e+02°)"
2.91E+04,"(-6.19049951710071e+01dB,-1.66240131425502e+02°)"
2.92E+04,"(-6.19438972797803e+01dB,-1.66270629535674e+02°)"
2.92E+04,"(-6.19828041573177e+01dB,-1.66301065063388e+02°)"
2.93E+04,"(-6.20217157840981e+01dB,-1.66331438104308e+02°)"
2.94E+04,"(-6.20606321406697e+01dB,-1.66361748754170e+02°)"
2.94E+04,"(-6.20995532076501e+01dB,-1.66391997108781e+02°)"
2.95E+04,"(-6.21384789657262e+01dB,-1.66422183264016e+02°)"
2.96E+04,"(-6.21774093956540e+01dB,-1.66452307315817e+02°)"
2.96E+04,"(-6.22163444782584e+01dB,-1.66482369360189e+02°)"
2.97E+04,"(-6.22552841944333e+01dB,-1.66512369493202e+02°)"
2.98E+04,"(-6.22942285251408e+01dB,-1.66542307810987e+02°)"
2.99E+04,"(-6.23331774514118e+01dB,-1.66572184409736e+02°)"
2.99E+04,"(-6.23721309543454e+01dB,-1.66601999385696e+02°)"
3.00E+04,"(-6.24110890151087e+01dB,-1.66631752835173e+02°)"
3.01E+04,"(-6.24500516149371e+01dB,-1.66661444854527e+02°)"
3.01E+04,"(-6.24890187351334e+01dB,-1.66691075540171e+02°)"
3.02E+04,"(-6.25279903570684e+01dB,-1.66720644988569e+02°)"
3.03E+04,"(-6.25669664621802e+01dB,-1.66750153296237e+02°)"
3.03E+04,"(-6.26059470319742e+01dB,-1.66779600559736e+02°)"
3.04E+04,"(-6.26449320480231e+01dB,-1.66808986875677e+02°)"
3.05E+04,"(-6.26839214919665e+01dB,-1.66838312340712e+02°)"
3.05E+04,"(-6.27229153455108e+01dB,-1.66867577051542e+02°)"
3.06E+04,"(-6.27619135904291e+01dB,-1.66896781104904e+02°)"
3.07E+04,"(-6.28009162085610e+01dB,-1.66925924597579e+02°)"
3.08E+04,"(-6.28399231818126e+01dB,-1.66955007626385e+02°)"
3.08E+04,"(-6.28789344921558e+01dB,-1.66984030288180e+02°)"
3.09E+04,"(-6.29179501216289e+01dB,-1.67012992679853e+02°)"
3.10E+04,"(-6.29569700523357e+01dB,-1.67041894898332e+02°)"
3.10E+04,"(-6.29959942664460e+01dB,-1.67070737040574e+02°)"
3.11E+04,"(-6.30350227461947e+01dB,-1.67099519203569e+02°)"
3.12E+04,"(-6.30740554738825e+01dB,-1.67128241484337e+02°)"
3.13E+04,"(-6.31130924318748e+01dB,-1.67156903979924e+02°)"
3.13E+04,"(-6.31521336026024e+01dB,-1.67185506787406e+02°)"
3.14E+04,"(-6.31911789685608e+01dB,-1.67214050003880e+02°)"
3.15E+04,"(-6.32302285123100e+01dB,-1.67242533726470e+02°)"
3.16E+04,"(-6.32692822164747e+01dB,-1.67270958052322e+02°)"
3.16E+04,"(-6.33083400637439e+01dB,-1.67299323078602e+02°)"
3.17E+04,"(-6.33474020368707e+01dB,-1.67327628902495e+02°)"
3.18E+04,"(-6.33864681186722e+01dB,-1.67355875621206e+02°)"
3.18E+04,"(-6.34255382920293e+01dB,-1.67384063331954e+02°)"
3.19E+04,"(-6.34646125398867e+01dB,-1.67412192131975e+02°)"
3.20E+04,"(-6.35036908452523e+01dB,-1.67440262118520e+02°)"
3.21E+04,"(-6.35427731911977e+01dB,-1.67468273388849e+02°)"
3.21E+04,"(-6.35818595608574e+01dB,-1.67496226040236e+02°)"
3.22E+04,"(-6.36209499374289e+01dB,-1.67524120169964e+02°)"
3.23E+04,"(-6.36600443041724e+01dB,-1.67551955875324e+02°)"
3.24E+04,"(-6.36991426444109e+01dB,-1.67579733253615e+02°)"
3.24E+04,"(-6.37382449415300e+01dB,-1.67607452402139e+02°)"
3.25E+04,"(-6.37773511789772e+01dB,-1.67635113418207e+02°)"
3.26E+04,"(-6.38164613402624e+01dB,-1.67662716399129e+02°)"
3.27E+04,"(-6.38555754089575e+01dB,-1.67690261442218e+02°)"
3.27E+04,"(-6.38946933686959e+01dB,-1.67717748644789e+02°)"
3.28E+04,"(-6.39338152031729e+01dB,-1.67745178104155e+02°)"
3.29E+04,"(-6.39729408961451e+01dB,-1.67772549917627e+02°)"
3.30E+04,"(-6.40120704314304e+01dB,-1.67799864182511e+02°)"
3.30E+04,"(-6.40512037929078e+01dB,-1.67827120996113e+02°)"
3.31E+04,"(-6.40903409645172e+01dB,-1.67854320455728e+02°)"
3.32E+04,"(-6.41294819302593e+01dB,-1.67881462658647e+02°)"
3.33E+04,"(-6.41686266741954e+01dB,-1.67908547702152e+02°)"
3.33E+04,"(-6.42077751804471e+01dB,-1.67935575683515e+02°)"
3.34E+04,"(-6.42469274331964e+01dB,-1.67962546699998e+02°)"
3.35E+04,"(-6.42860834166852e+01dB,-1.67989460848850e+02°)"
3.36E+04,"(-6.43252431152155e+01dB,-1.68016318227309e+02°)"
3.37E+04,"(-6.43644065131489e+01dB,-1.68043118932597e+02°)"
3.37E+04,"(-6.44035735949065e+01dB,-1.68069863061920e+02°)"
3.38E+04,"(-6.44427443449689e+01dB,-1.68096550712468e+02°)"
3.39E+04,"(-6.44819187478759e+01dB,-1.68123181981414e+02°)"
3.40E+04,"(-6.45210967882263e+01dB,-1.68149756965912e+02°)"
3.40E+04,"(-6.45602784506777e+01dB,-1.68176275763093e+02°)"
3.41E+04,"(-6.45994637199466e+01dB,-1.68202738470071e+02°)"
3.42E+04,"(-6.46386525808080e+01dB,-1.68229145183935e+02°)"
3.43E+04,"(-6.46778450180949e+01dB,-1.68255496001751e+02°)"
3.44E+04,"(-6.47170410166989e+01dB,-1.68281791020560e+02°)"
3.44E+04,"(-6.47562405615695e+01dB,-1.68308030337379e+02°)"
3.45E+04,"(-6.47954436377140e+01dB,-1.68334214049196e+02°)"
3.46E+04,"(-6.48346502301972e+01dB,-1.68360342252973e+02°)"
3.47E+04,"(-6.48738603241418e+01dB,-1.68386415045640e+02°)"
3.48E+04,"(-6.49130739047275e+01dB,-1.68412432524102e+02°)"
3.48E+04,"(-6.49522909571912e+01dB,-1.68438394785229e+02°)"
3.49E+04,"(-6.49915114668270e+01dB,-1.68464301925859e+02°)"
3.50E+04,"(-6.50307354189854e+01dB,-1.68490154042798e+02°)"
3.51E+04,"(-6.50699627990740e+01dB,-1.68515951232818e+02°)"
3.52E+04,"(-6.51091935925567e+01dB,-1.68541693592656e+02°)"
3.52E+04,"(-6.51484277849534e+01dB,-1.68567381219010e+02°)"
3.53E+04,"(-6.51876653618407e+01dB,-1.68593014208545e+02°)"
3.54E+04,"(-6.52269063088506e+01dB,-1.68618592657883e+02°)"
3.55E+04,"(-6.52661506116713e+01dB,-1.68644116663612e+02°)"
3.56E+04,"(-6.53053982560464e+01dB,-1.68669586322275e+02°)"
3.56E+04,"(-6.53446492277750e+01dB,-1.68695001730376e+02°)"
3.57E+04,"(-6.53839035127115e+01dB,-1.68720362984376e+02°)"
3.58E+04,"(-6.54231610967653e+01dB,-1.68745670180695e+02°)"
3.59E+04,"(-6.54624219659009e+01dB,-1.68770923415706e+02°)"
3.60E+04,"(-6.55016861061376e+01dB,-1.68796122785738e+02°)"
3.61E+04,"(-6.55409535035489e+01dB,-1.68821268387074e+02°)"
3.61E+04,"(-6.55802241442633e+01dB,-1.68846360315951e+02°)"
3.62E+04,"(-6.56194980144631e+01dB,-1.68871398668556e+02°)"
3.63E+04,"(-6.56587751003849e+01dB,-1.68896383541029e+02°)"
3.64E+04,"(-6.56980553883191e+01dB,-1.68921315029460e+02°)"
3.65E+04,"(-6.57373388646100e+01dB,-1.68946193229888e+02°)"
3.66E+04,"(-6.57766255156554e+01dB,-1.68971018238301e+02°)"
3.66E+04,"(-6.58159153279064e+01dB,-1.68995790150633e+02°)"
3.67E+04,"(-6.58552082878676e+01dB,-1.69020509062766e+02°)"
3.68E+04,"(-6.58945043820964e+01dB,-1.69045175070529e+02°)"
3.69E+04,"(-6.59338035972033e+01dB,-1.69069788269694e+02°)"
3.70E+04,"(-6.59731059198514e+01dB,-1.69094348755978e+02°)"
3.71E+04,"(-6.60124113367564e+01dB,-1.69118856625040e+02°)"
3.72E+04,"(-6.60517198346866e+01dB,-1.69143311972484e+02°)"
3.72E+04,"(-6.60910314004622e+01dB,-1.69167714893854e+02°)"
3.73E+04,"(-6.61303460209557e+01dB,-1.69192065484633e+02°)"
3.74E+04,"(-6.61696636830913e+01dB,-1.69216363840248e+02°)"
3.75E+04,"(-6.62089843738453e+01dB,-1.69240610056062e+02°)"
3.76E+04,"(-6.62483080802450e+01dB,-1.69264804227376e+02°)"
3.77E+04,"(-6.62876347893697e+01dB,-1.69288946449431e+02°)"
3.78E+04,"(-6.63269644883495e+01dB,-1.69313036817404e+02°)"
3.78E+04,"(-6.63662971643656e+01dB,-1.69337075426405e+02°)"
3.79E+04,"(-6.64056328046504e+01dB,-1.69361062371483e+02°)"
3.80E+04,"(-6.64449713964868e+01dB,-1.69384997747619e+02°)"
3.81E+04,"(-6.64843129272082e+01dB,-1.69408881649728e+02°)"
3.82E+04,"(-6.65236573841985e+01dB,-1.69432714172659e+02°)"
3.83E+04,"(-6.65630047548919e+01dB,-1.69456495411191e+02°)"
3.84E+04,"(-6.66023550267726e+01dB,-1.69480225460037e+02°)"
3.85E+04,"(-6.66417081873746e+01dB,-1.69503904413837e+02°)"
3.85E+04,"(-6.66810642242818e+01dB,-1.69527532367165e+02°)"
3.86E+04,"(-6.67204231251277e+01dB,-1.69551109414520e+02°)"
3.87E+04,"(-6.67597848775950e+01dB,-1.69574635650332e+02°)"
3.88E+04,"(-6.67991494694158e+01dB,-1.69598111168958e+02°)"
3.89E+04,"(-6.68385168883713e+01dB,-1.69621536064681e+02°)"
3.90E+04,"(-6.68778871222915e+01dB,-1.69644910431713e+02°)"
3.91E+04,"(-6.69172601590553e+01dB,-1.69668234364188e+02°)"
3.92E+04,"(-6.69566359865902e+01dB,-1.69691507956167e+02°)"
3.93E+04,"(-6.69960145928718e+01dB,-1.69714731301634e+02°)"
3.94E+04,"(-6.70353959659245e+01dB,-1.69737904494499e+02°)"
3.94E+04,"(-6.70747800938203e+01dB,-1.69761027628591e+02°)"
3.95E+04,"(-6.71141669646795e+01dB,-1.69784100797664e+02°)"
3.96E+04,"(-6.71535565666700e+01dB,-1.69807124095393e+02°)"
3.97E+04,"(-6.71929488880074e+01dB,-1.69830097615373e+02°)"
3.98E+04,"(-6.72323439169547e+01dB,-1.69853021451119e+02°)"
3.99E+04,"(-6.72717416418222e+01dB,-1.69875895696067e+02°)"
4.00E+04,"(-6.73111420509675e+01dB,-1.69898720443571e+02°)"
4.01E+04,"(-6.73505451327948e+01dB,-1.69921495786903e+02°)"
4.02E+04,"(-6.73899508757557e+01dB,-1.69944221819253e+02°)"
4.03E+04,"(-6.74293592683478e+01dB,-1.69966898633729e+02°)"
4.04E+04,"(-6.74687702991156e+01dB,-1.69989526323353e+02°)"
4.05E+04,"(-6.75081839566499e+01dB,-1.70012104981065e+02°)"
4.06E+04,"(-6.75476002295876e+01dB,-1.70034634699719e+02°)"
4.06E+04,"(-6.75870191066117e+01dB,-1.70057115572086e+02°)"
4.07E+04,"(-6.76264405764509e+01dB,-1.70079547690847e+02°)"
4.08E+04,"(-6.76658646278799e+01dB,-1.70101931148599e+02°)"
4.09E+04,"(-6.77052912497185e+01dB,-1.70124266037852e+02°)"
4.10E+04,"(-6.77447204308323e+01dB,-1.70146552451028e+02°)"
4.11E+04,"(-6.77841521601320e+01dB,-1.70168790480460e+02°)"
4.12E+04,"(-6.78235864265733e+01dB,-1.70190980218393e+02°)"
4.13E+04,"(-6.78630232191569e+01dB,-1.70213121756982e+02°)"
4.14E+04,"(-6.79024625269282e+01dB,-1.70235215188292e+02°)"
4.15E+04,"(-6.79419043389773e+01dB,-1.70257260604299e+02°)"
4.16E+04,"(-6.79813486444386e+01dB,-1.70279258096886e+02°)"
4.17E+04,"(-6.80207954324909e+01dB,-1.70301207757846e+02°)"
4.18E+04,"(-6.80602446923571e+01dB,-1.70323109678879e+02°)"
4.19E+04,"(-6.80996964133041e+01dB,-1.70344963951592e+02°)"
4.20E+04,"(-6.81391505846428e+01dB,-1.70366770667501e+02°)"
4.21E+04,"(-6.81786071957274e+01dB,-1.70388529918026e+02°)"
4.22E+04,"(-6.82180662359558e+01dB,-1.70410241794493e+02°)"
4.23E+04,"(-6.82575276947695e+01dB,-1.70431906388136e+02°)"
4.24E+04,"(-6.82969915616528e+01dB,-1.70453523790091e+02°)"
4.25E+04,"(-6.83364578261334e+01dB,-1.70475094091399e+02°)"
4.26E+04,"(-6.83759264777818e+01dB,-1.70496617383006e+02°)"
4.27E+04,"(-6.84153975062111e+01dB,-1.70518093755761e+02°)"
4.28E+04,"(-6.84548709010773e+01dB,-1.70539523300414e+02°)"
4.29E+04,"(-6.84943466520785e+01dB,-1.70560906107622e+02°)"
4.30E+04,"(-6.85338247489554e+01dB,-1.70582242267938e+02°)"
4.31E+04,"(-6.85733051814908e+01dB,-1.70603531871822e+02°)"
4.32E+04,"(-6.86127879395094e+01dB,-1.70624775009632e+02°)"
4.33E+04,"(-6.86522730128778e+01dB,-1.70645971771628e+02°)"
4.34E+04,"(-6.86917603915042e+01dB,-1.70667122247968e+02°)"
4.35E+04,"(-6.87312500653386e+01dB,-1.70688226528712e+02°)"
4.36E+04,"(-6.87707420243721e+01dB,-1.70709284703820e+02°)"
4.37E+04,"(-6.88102362586373e+01dB,-1.70730296863148e+02°)"
4.38E+04,"(-6.88497327582077e+01dB,-1.70751263096452e+02°)"
4.39E+04,"(-6.88892315131980e+01dB,-1.70772183493388e+02°)"
4.40E+04,"(-6.89287325137635e+01dB,-1.70793058143505e+02°)"
4.41E+04,"(-6.89682357501002e+01dB,-1.70813887136253e+02°)"
4.42E+04,"(-6.90077412124446e+01dB,-1.70834670560979e+02°)"
4.43E+04,"(-6.90472488910737e+01dB,-1.70855408506923e+02°)"
4.44E+04,"(-6.90867587763045e+01dB,-1.70876101063224e+02°)"
4.45E+04,"(-6.91262708584944e+01dB,-1.70896748318915e+02°)"
4.46E+04,"(-6.91657851280402e+01dB,-1.70917350362927e+02°)"
4.47E+04,"(-6.92053015753791e+01dB,-1.70937907284081e+02°)"
4.48E+04,"(-6.92448201909875e+01dB,-1.70958419171097e+02°)"
4.49E+04,"(-6.92843409653814e+01dB,-1.70978886112586e+02°)"
4.50E+04,"(-6.93238638891162e+01dB,-1.70999308197055e+02°)"
4.51E+04,"(-6.93633889527865e+01dB,-1.71019685512904e+02°)"
4.52E+04,"(-6.94029161470260e+01dB,-1.71040018148423e+02°)"
4.53E+04,"(-6.94424454625071e+01dB,-1.71060306191799e+02°)"
4.54E+04,"(-6.94819768899413e+01dB,-1.71080549731108e+02°)"
4.55E+04,"(-6.95215104200784e+01dB,-1.71100748854319e+02°)"
4.56E+04,"(-6.95610460437069e+01dB,-1.71120903649294e+02°)"
4.57E+04,"(-6.96005837516536e+01dB,-1.71141014203784e+02°)"
4.58E+04,"(-6.96401235347835e+01dB,-1.71161080605432e+02°)"
4.59E+04,"(-6.96796653839996e+01dB,-1.71181102941771e+02°)"
4.60E+04,"(-6.97192092902430e+01dB,-1.71201081300225e+02°)"
4.61E+04,"(-6.97587552444923e+01dB,-1.71221015768107e+02°)"
4.62E+04,"(-6.97983032377639e+01dB,-1.71240906432621e+02°)"
4.63E+04,"(-6.98378532611119e+01dB,-1.71260753380859e+02°)"
4.65E+04,"(-6.98774053056273e+01dB,-1.71280556699802e+02°)"
4.66E+04,"(-6.99169593624388e+01dB,-1.71300316476321e+02°)"
4.67E+04,"(-6.99565154227119e+01dB,-1.71320032797174e+02°)"
4.68E+04,"(-6.99960734776491e+01dB,-1.71339705749007e+02°)"
4.69E+04,"(-7.00356335184896e+01dB,-1.71359335418354e+02°)"
4.70E+04,"(-7.00751955365096e+01dB,-1.71378921891638e+02°)"
4.71E+04,"(-7.01147595230215e+01dB,-1.71398465255167e+02°)"
4.72E+04,"(-7.01543254693743e+01dB,-1.71417965595136e+02°)"
4.73E+04,"(-7.01938933669531e+01dB,-1.71437422997629e+02°)"
4.74E+04,"(-7.02334632071792e+01dB,-1.71456837548614e+02°)"
4.75E+04,"(-7.02730349815099e+01dB,-1.71476209333946e+02°)"
4.76E+04,"(-7.03126086814384e+01dB,-1.71495538439365e+02°)"
4.78E+04,"(-7.03521842984935e+01dB,-1.71514824950498e+02°)"
4.79E+04,"(-7.03917618242397e+01dB,-1.71534068952856e+02°)"
4.80E+04,"(-7.04313412502768e+01dB,-1.71553270531835e+02°)"
4.81E+04,"(-7.04709225682400e+01dB,-1.71572429772718e+02°)"
4.82E+04,"(-7.05105057697998e+01dB,-1.71591546760668e+02°)"
4.83E+04,"(-7.05500908466616e+01dB,-1.71610621580738e+02°)"
4.84E+04,"(-7.05896777905656e+01dB,-1.71629654317860e+02°)"
4.85E+04,"(-7.06292665932870e+01dB,-1.71648645056852e+02°)"
4.86E+04,"(-7.06688572466357e+01dB,-1.71667593882416e+02°)"
4.88E+04,"(-7.07084497424558e+01dB,-1.71686500879137e+02°)"
4.89E+04,"(-7.07480440726261e+01dB,-1.71705366131482e+02°)"
4.90E+04,"(-7.07876402290595e+01dB,-1.71724189723803e+02°)"
4.91E+04,"(-7.08272382037031e+01dB,-1.71742971740332e+02°)"
4.92E+04,"(-7.08668379885379e+01dB,-1.71761712265185e+02°)"
4.93E+04,"(-7.09064395755787e+01dB,-1.71780411382360e+02°)"
4.94E+04,"(-7.09460429568744e+01dB,-1.71799069175738e+02°)"
4.95E+04,"(-7.09856481245071e+01dB,-1.71817685729079e+02°)"
4.97E+04,"(-7.10252550705926e+01dB,-1.71836261126028e+02°)"
4.98E+04,"(-7.10648637872799e+01dB,-1.71854795450110e+02°)"
4.99E+04,"(-7.11044742667514e+01dB,-1.71873288784729e+02°)"
5.00E+04,"(-7.11440865012225e+01dB,-1.71891741213174e+02°)"
5.01E+04,"(-7.11837004829414e+01dB,-1.71910152818612e+02°)"
5.02E+04,"(-7.12233162041896e+01dB,-1.71928523684091e+02°)"
5.04E+04,"(-7.12629336572807e+01dB,-1.71946853892540e+02°)"
5.05E+04,"(-7.13025528345614e+01dB,-1.71965143526769e+02°)"
5.06E+04,"(-7.13421737284106e+01dB,-1.71983392669466e+02°)"
5.07E+04,"(-7.13817963312397e+01dB,-1.72001601403201e+02°)"
5.08E+04,"(-7.14214206354920e+01dB,-1.72019769810423e+02°)"
5.09E+04,"(-7.14610466336432e+01dB,-1.72037897973459e+02°)"
5.11E+04,"(-7.15006743182009e+01dB,-1.72055985974518e+02°)"
5.12E+04,"(-7.15403036817045e+01dB,-1.72074033895687e+02°)"
5.13E+04,"(-7.15799347167250e+01dB,-1.72092041818932e+02°)"
5.14E+04,"(-7.16195674158652e+01dB,-1.72110009826097e+02°)"
5.15E+04,"(-7.16592017717592e+01dB,-1.72127937998907e+02°)"
5.16E+04,"(-7.16988377770725e+01dB,-1.72145826418964e+02°)"
5.18E+04,"(-7.17384754245019e+01dB,-1.72163675167749e+02°)"
5.19E+04,"(-7.17781147067752e+01dB,-1.72181484326620e+02°)"
5.20E+04,"(-7.18177556166512e+01dB,-1.72199253976816e+02°)"
5.21E+04,"(-7.18573981469195e+01dB,-1.72216984199452e+02°)"
5.22E+04,"(-7.18970422904007e+01dB,-1.72234675075521e+02°)"
5.24E+04,"(-7.19366880399457e+01dB,-1.72252326685893e+02°)"
5.25E+04,"(-7.19763353884360e+01dB,-1.72269939111319e+02°)"
5.26E+04,"(-7.20159843287836e+01dB,-1.72287512432423e+02°)"
5.27E+04,"(-7.20556348539306e+01dB,-1.72305046729710e+02°)"
5.28E+04,"(-7.20952869568493e+01dB,-1.72322542083560e+02°)"
5.30E+04,"(-7.21349406305421e+01dB,-1.72339998574232e+02°)"
5.31E+04,"(-7.21745958680413e+01dB,-1.72357416281860e+02°)"
5.32E+04,"(-7.22142526624087e+01dB,-1.72374795286457e+02°)"
5.33E+04,"(-7.22539110067362e+01dB,-1.72392135667911e+02°)"
5.35E+04,"(-7.22935708941449e+01dB,-1.72409437505987e+02°)"
5.36E+04,"(-7.23332323177856e+01dB,-1.72426700880328e+02°)"
5.37E+04,"(-7.23728952708382e+01dB,-1.72443925870452e+02°)"
5.38E+04,"(-7.24125597465120e+01dB,-1.72461112555754e+02°)"
5.40E+04,"(-7.24522257380453e+01dB,-1.72478261015505e+02°)"
5.41E+04,"(-7.24918932387054e+01dB,-1.72495371328853e+02°)"
5.42E+04,"(-7.25315622417883e+01dB,-1.72512443574821e+02°)"
5.43E+04,"(-7.25712327406190e+01dB,-1.72529477832309e+02°)"
5.45E+04,"(-7.26109047285509e+01dB,-1.72546474180092e+02°)"
5.46E+04,"(-7.26505781989662e+01dB,-1.72563432696820e+02°)"
5.47E+04,"(-7.26902531452752e+01dB,-1.72580353461023e+02°)"
5.48E+04,"(-7.27299295609166e+01dB,-1.72597236551101e+02°)"
5.50E+04,"(-7.27696074393575e+01dB,-1.72614082045333e+02°)"
5.51E+04,"(-7.28092867740926e+01dB,-1.72630890021873e+02°)"
5.52E+04,"(-7.28489675586451e+01dB,-1.72647660558751e+02°)"
5.53E+04,"(-7.28886497865656e+01dB,-1.72664393733870e+02°)"
5.55E+04,"(-7.29283334514326e+01dB,-1.72681089625011e+02°)"
5.56E+04,"(-7.29680185468523e+01dB,-1.72697748309828e+02°)"
5.57E+04,"(-7.30077050664584e+01dB,-1.72714369865853e+02°)"
5.58E+04,"(-7.30473930039118e+01dB,-1.72730954370491e+02°)"
5.60E+04,"(-7.30870823529009e+01dB,-1.72747501901022e+02°)"
5.61E+04,"(-7.31267731071412e+01dB,-1.72764012534601e+02°)"
5.62E+04,"(-7.31664652603754e+01dB,-1.72780486348259e+02°)"
5.64E+04,"(-7.32061588063730e+01dB,-1.72796923418902e+02°)"
5.65E+04,"(-7.32458537389304e+01dB,-1.72813323823309e+02°)"
5.66E+04,"(-7.32855500518707e+01dB,-1.72829687638136e+02°)"
5.68E+04,"(-7.33252477390439e+01dB,-1.72846014939912e+02°)"
5.69E+04,"(-7.33649467943262e+01dB,-1.72862305805041e+02°)"
5.70E+04,"(-7.34046472116204e+01dB,-1.72878560309804e+02°)"
5.71E+04,"(-7.34443489848557e+01dB,-1.72894778530353e+02°)"
5.73E+04,"(-7.34840521079873e+01dB,-1.72910960542716e+02°)"
5.74E+04,"(-7.35237565749968e+01dB,-1.72927106422797e+02°)"
5.75E+04,"(-7.35634623798914e+01dB,-1.72943216246374e+02°)"
5.77E+04,"(-7.36031695167046e+01dB,-1.72959290089097e+02°)"
5.78E+04,"(-7.36428779794956e+01dB,-1.72975328026493e+02°)"
5.79E+04,"(-7.36825877623490e+01dB,-1.72991330133963e+02°)"
5.81E+04,"(-7.37222988593754e+01dB,-1.73007296486782e+02°)"
